yyyy,PerNo,最新離職預測,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,最高學歷,畢業學校類別,畢業科系類別,眷屬量,通勤成本,歸屬部門
2018,194,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,13.0,1.0,8.0,8.0,0.0,1.0,3.0,3.0,6.0,1.0,8.0,13084.0
2018,195,0,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,5.0,2.0,8.0,18025.0
2018,197,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,5.0,10.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,0.0,8.0,14057.0
2018,203,0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,6.0,2.0,8.0,16086.0
2018,204,1,1.0,1.0,4.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,4.0,5.0,7.0,6.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,19004.0
2018,206,0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,8.0,2.0,8.0,2098.0
2018,210,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,5.0,3.0,15.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,3.0,0.0,1.0,10.0,10.0,2.0,9.0,1.0,5.0,5.0,1.0,1.0,2.0,0.0,7.0,1.0,8.0,14021.0
2018,212,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,2.0,10.0,2.0,4.0,4.0,1.0,1.0,0.0,3.0,5.0,0.0,8.0,8107.0
2018,214,0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,8.0,20069.0
2018,220,0,1.0,2.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,1.0,3.0,6.0,10.0,5.0,8.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,8.0,13085.0
2018,224,1,1.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,10.0,2.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,8.0,18111.0
2018,227,0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,12.0,1.0,7.0,1.0,9.0,2.0,2.0,4.0,5.0,1.0,8.0,20019.0
2018,235,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,5.0,1.0,6.0,3.0,1.0,1.0,4.0,1.0,0.0,2.0,4.0,5.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,3.0,8.0,14048.0
2018,238,0,1.0,2.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,3.0,7.0,5.0,5.0,12.0,1.0,6.0,4.0,5.0,2.0,2.0,4.0,6.0,0.0,8.0,12106.0
2018,241,0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,10.0,9.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,10.0,2177.0
2018,243,1,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,2.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,19135.0
2018,244,0,1.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,3.0,0.0,8.0,9132.0
2018,245,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,9.0,2169.0
2018,249,1,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,1.0,6.0,2.0,0.0,2.0,11.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,3.0,0.0,2.0,1.0,9.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,14057.0
2018,252,0,1.0,1.0,3.0,18.0,5.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,18111.0
2018,259,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,6.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,4.0,8.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,7.0,20017.0
2018,260,0,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,9.0,1.0,14.0,20208.0
2018,266,0,1.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,4.0,9.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,8.0,2.0,8.0,8126.0
2018,267,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,7.0,1.0,4.0,1.0,5.0,2.0,0.0,3.0,2.0,2.0,9.0,2098.0
2018,269,0,1.0,2.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,8.0,5.0,7.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,7.0,1.0,9.0,8206.0
2018,271,0,0.0,2.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,9.0,1.0,5.0,4.0,2.0,1.0,0.0,3.0,9.0,2.0,8.0,12113.0
2018,272,0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,3.0,1.0,10.0,10.0,3.0,2.0,7.0,2.0,4.0,1.0,4.0,1.0,0.0,1.0,9.0,0.0,6.0,20089.0
2018,273,0,0.0,1.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,7.0,1.0,8.0,14057.0
2018,274,0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,7.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,5.0,0.0,8.0,4125.0
2018,276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,281,0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,8.0,2128.0
2018,282,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,10.0,1.0,6.0,5.0,2.0,2.0,2.0,0.0,8.0,0.0,8.0,8157.0
2018,283,0,1.0,1.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,13034.0
2018,287,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,6.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,8.0,2.0,8.0,8157.0
2018,289,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,13.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,13168.0
2018,290,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,5.0,8.0,1.0,5.0,5.0,0.0,0.0,2.0,3.0,8.0,2.0,8.0,8126.0
2018,291,0,1.0,1.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,5.0,1.0,11.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,9.0,0.0,10.0,12115.0
2018,294,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,9.0,5.0,12.0,1.0,7.0,7.0,1.0,0.0,0.0,3.0,7.0,1.0,8.0,8194.0
2018,302,0,1.0,1.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,15.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,1.0,4.0,6.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,7.0,11051.0
2018,303,0,1.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,6.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,6.0,2.0,8.0,5027.0
2018,306,0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,11.0,1.0,1.0,1.0,0.0,0.0,10.0,8.0,5.0,8.0,2.0,4.0,4.0,2.0,1.0,0.0,3.0,6.0,1.0,13.0,19039.0
2018,309,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,8.0,0.0,8.0,8162.0
2018,311,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,6.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,8.0,2.0,8.0,8012.0
2018,313,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,8.0,1.0,0.0,4.0,6.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,5.0,6.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0,9.0,14057.0
2018,318,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,6.0,5.0,0.0,2.0,0.0,9.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,8012.0
2018,321,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,7.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,8.0,1.0,8.0,8028.0
2018,322,1,1.0,1.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,8.0,12046.0
2018,325,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8038.0
2018,327,1,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,8.0,2029.0
2018,332,0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,5.0,12.0,1.0,7.0,7.0,1.0,1.0,2.0,0.0,1.0,1.0,8.0,16070.0
2018,333,0,1.0,1.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,4.0,1.0,4.0,3.0,1.0,4.0,11.0,1.0,6.0,6.0,0.0,0.0,0.0,4.0,3.0,2.0,8.0,14040.0
2018,334,0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,2.0,2.0,3.0,8.0,5.0,9.0,1.0,5.0,1.0,7.0,2.0,2.0,4.0,9.0,1.0,8.0,2149.0
2018,338,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,9.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,8028.0
2018,339,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,2.0,2.0,1.0,0.0,0.0,1.0,8.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,20054.0
2018,341,0,1.0,1.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,5.0,10.0,1.0,5.0,1.0,7.0,2.0,2.0,4.0,6.0,2.0,8.0,5103.0
2018,342,1,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,18111.0
2018,343,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,3.0,10.0,8.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,9.0,0.0,8.0,14105.0
2018,344,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,8.0,0.0,14.0,6.0,7.0,4.0,11.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,5.0,2.0,8.0,20123.0
2018,345,0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,7.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,3.0,10.0,4.0,5.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,7.0,1.0,6.0,14021.0
2018,349,1,1.0,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,0.0,8.0,9044.0
2018,350,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,5.0,7.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,6.0,1.0,8.0,20130.0
2018,352,0,0.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,6.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,4.0,10.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,9.0,2169.0
2018,353,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,2.0,9.0,2.0,5.0,5.0,1.0,1.0,2.0,4.0,8.0,1.0,8.0,8157.0
2018,355,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,6.0,5.0,2.0,12.0,1.0,6.0,6.0,0.0,1.0,2.0,4.0,7.0,1.0,8.0,8126.0
2018,358,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,10.0,2.0,12.0,1.0,7.0,5.0,5.0,2.0,3.0,3.0,8.0,1.0,9.0,8162.0
2018,361,0,1.0,2.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,7.0,2.0,10.0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,9.0,2.0,8.0,14195.0
2018,364,0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,11.0,1.0,7.0,7.0,0.0,1.0,3.0,3.0,6.0,1.0,8.0,13151.0
2018,365,0,1.0,1.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,8.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,7.0,2.0,8.0,12115.0
2018,366,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,5.0,2.0,0.0,2.0,10.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,8.0,0.0,13.0,8162.0
2018,368,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,2.0,11.0,1.0,6.0,5.0,1.0,1.0,0.0,3.0,7.0,2.0,8.0,8145.0
2018,369,0,0.0,1.0,2.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,13.0,1.0,6.0,5.0,2.0,2.0,0.0,1.0,3.0,1.0,8.0,12046.0
2018,372,0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,8.0,1.0,5.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,8038.0
2018,376,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,7.0,9.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,6.0,2.0,8.0,20017.0
2018,377,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,8.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,7.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,8.0,3.0,8.0,8028.0
